Domain,Sub_domain,Question
금융보안법률,전자금융,"다음 중 ""정보보호최고책임자""에 대한 설명으로 옳은 것은?
1 정보보호최고책임자는 전자금융업무의 보안을 총괄하여 책임진다.
2 정보보호최고책임자는 모든 정보기술부문 업무를 겸직할 수 있다.
3 정보보호최고책임자는 임원으로 지정될 필요가 없다.
4 정보보호최고책임자는 전자금융거래의 안정성 확보와 무관하다."
금융보안법률,전자금융,"""정보보호최고책임자""의 임명에 관한 설명으로 옳지 않은 것은?
1 정보보호최고책임자는 임원으로 지정되어야 한다.
2 정보보호최고책임자는 일부 업무 외의 다른 정보기술부문 업무를 겸직할 수 없다.
3 정보보호최고책임자는 전자금융거래의 사고 예방 및 조치를 수행한다.
4 정보보호최고책임자는 정보보호위원회의 장이 될 수 없다."
금융보안법률,전자금융,"전자금융기반시설의 취약점 분석ㆍ평가에 관한 절차와 방법에 대한 설명으로 옳지 않은 것은?
1 자체전담반을 구성하여 실시할 수 있다.
2 외부 기관에 의뢰하여 실시할 수 있다.
3 취약점 분석ㆍ평가는 매 사업연도마다 1회 이상 실시해야 한다.
4 취약점 분석ㆍ평가 결과는 최고경영자에게 보고할 필요가 없다."
금융보안법률,전자금융,"전자금융기반시설의 안정적 운영을 방해할 목적으로 일시에 대량의 신호, 고출력 전자기파 또는 데이터를 보내거나 부정한 명령을 처리하도록 하는 등의 방법으로 전자금융기반시설에 오류 또는 장애를 발생하게 하는 행위는 무엇에 해당하는가?
1 전자적 침해행위
2 정보보호 위반
3 금융사기
4 데이터 유출"
금융보안법률,전자금융,"전자금융거래법 제21조의5에 따르면, 침해사고가 발생했을 때 금융회사 및 전자금융업자가 취해야 할 조치로 올바른 것은 무엇인가?
1 침해사고 발생 사실을 금융위원회에 즉시 통지한다.
2 침해사고 발생 사실을 30일 이내에 금융위원회에 통지한다.
3 침해사고 발생 사실을 금융감독원에 즉시 통지한다.
4 침해사고 발생 사실을 30일 이내에 금융감독원에 통지한다."
금융보안법률,전자금융,"전자금융거래법 제21조의6에 따라 금융회사 및 전자금융업자가 침해사고 대응능력을 확보하기 위해 연 1회 이상 수행해야 하는 것은 무엇인가?
1 침해사고 대응 및 복구훈련 계획 수립 및 시행
2 금융위원회에 보안취약점 통보
3 전자금융거래 기록 보존
4 금융권 통합 보안관제센터 운영"
금융보안법률,전자금융,"침해사고 대응을 위한 금융위원회의 업무에 해당하지 않는 것은 무엇인가?
1 침해사고 대책본부 운영
2 침해사고 조사 및 정보제공 요청
3 전자금융거래 기록 보존
4 보안취약점 통보"
금융보안법률,전자금융,"전자지급수단의 발행권면 최고한도가 300만원인 경우는?
1 외국인관광객이 국내에서 사용하기 위해 발행하는 경우
2 재난에 대응하여 국가가 지원금을 지급하기 위해 발행하는 경우
3 실지명의로 발행하는 경우
4 전자자금이체의 이용한도"
금융보안법률,전자금융,"전자자금이체의 이용한도는 얼마의 범위에서 정하여 고시되는가?
1 50만원
2 1억원
3 100억원
4 1천만원"
금융보안법률,전자금융,"전자금융거래법 제24조에 따르면, 금융회사 또는 전자금융업자가 약관을 변경할 때, 변경된 약관의 시행일 몇 달 전에 이를 게시하고 이용자에게 알려야 하는가?
1 1개월
2 2개월
3 3개월
4 6개월"
금융보안법률,전자금융,"전자금융거래법 제24조에 의하면, 이용자가 약관 변경에 대해 이의를 제기하지 않을 경우, 이는 무엇을 의미하는가?
1 약관 변경을 승인한 것으로 본다.
2 약관 변경을 거부한 것으로 본다.
3 약관 변경에 대해 재협상해야 한다.
4 약관 변경에 대해 법적 조치를 취해야 한다."
금융보안법률,전자금융,"금융위원회가 전자금융거래 약관의 변경을 권고할 수 있는 경우로 옳은 것은?
1 이용자의 권익을 확대하기 위한 경우
2 전자금융거래질서의 유지를 위해 필요한 경우
3 금융회사의 요청이 있는 경우
4 약관의 변경이 불필요한 경우"
금융보안법률,전자금융,"전자금융거래법 제27조에 따라 이용자가 분쟁조정을 신청할 수 있는 기관으로 올바른 것은?
1 금융위원회
2 한국은행
3 금융감독원의 금융분쟁조정위원회
4 국세청"
금융보안법률,전자금융,"전자화폐의 발행 및 관리업무의 허가를 받기 위해 필요한 자본금 요건으로 옳은 것은?
1 10억원 이상
2 20억원 이상
3 30억원 이상
4 50억원 이상"
금융보안법률,전자금융,"전자금융업의 등록을 위해 필요한 인력 요건으로 옳은 것은?
1 전산업무 종사 경력 1년 이상인 임직원 3명 이상
2 전산업무 종사 경력 2년 이상인 임직원 5명 이상
3 전산업무 종사 경력 3년 이상인 임직원 4명 이상
4 전산업무 종사 경력 5년 이상인 임직원 2명 이상"
금융보안법률,전자금융,"전자채권의 등록 및 관리업무를 수행하고자 하는 자가 반드시 해야 할 절차는 무엇인가?
1 금융감독원에 신고
2 금융위원회에 등록
3 대통령령에 따른 허가
4 국세청에 신고"
금융보안법률,전자금융,"전자자금이체업무를 행하고자 금융위원회에 등록하기 위해 필요한 최소 자본금은 얼마인가?
1 10억원
2 20억원
3 30억원
4 50억원"
금융보안법률,전자금융,"전자금융업자가 허가를 받기 위해 갖추어야 할 요건으로 옳지 않은 것은?
1 자본금 또는 기본재산 보유
2 충분한 전문인력과 전산설비 보유
3 대통령령이 정하는 재무건전성 기준 충족
4 사업계획의 타당성 및 건전성 불필요"
금융보안법률,전자금융,"다음 중 전자금융업자가 허가 또는 등록을 받을 수 없는 결격사유에 해당하지 않는 것은?
1 등록이 말소된 날부터 1년이 지난 법인
2 허가 취소가 있은 날부터 3년이 지나지 않은 법인
3 채무를 변제하지 않은 자로서 금융위원회가 정하는 자
4 회생절차 중에 있는 회사의 대주주"
금융보안법률,전자금융,"전자금융거래법 제33조에 따르면, 허가ㆍ등록 및 인가를 신청하고자 하는 자는 어디에 신청서를 제출해야 하는가?
1 금융감독원
2 금융위원회
3 법무부
4 국세청"
금융보안법률,전자금융,"금융위원회가 예비허가를 결정할 때 확인해야 하는 사항으로 옳은 것은?
1 신청인의 재정 상태
2 본허가 요건 충족 여부
3 신청인의 신용 등급
4 신청인의 사업 계획"
금융보안법률,전자금융,"전자금융업자가 전자금융거래법 제35조에 따라 겸업제한을 위반할 경우, 어떤 조치를 받을 수 있는가?
1 경고
2 과태료 부과
3 영업정지
4 형사처벌"
금융보안법률,전자금융,"전자금융거래법 제35조에 따른 겸업제한의 목적은 무엇인가?
1 전자금융업자의 수익성 증대
2 전자금융업자의 경영 안정성 확보
3 전자금융업자의 시장 점유율 확대
4 전자금융업자의 기술 혁신 촉진"
금융보안법률,전자금융,"전자금융거래법 제36조에 따라 유사명칭의 사용이 금지된 경우는?
1 전자화폐의 명칭을 사용하는 경우
2 금융기관의 명칭을 사용하는 경우
3 전자금융업자의 명칭을 사용하는 경우
4 전자지급결제대행업자의 명칭을 사용하는 경우"
금융보안법률,전자금융,"가맹점이 전자화폐 등을 이용한 거래에서 준수해야 할 사항으로 옳지 않은 것은?
1 가맹점은 전자화폐 등을 이유로 재화 또는 용역 제공을 거절할 수 없다.
2 가맹점은 이용자로 하여금 가맹점수수료를 부담하게 할 수 있다.
3 가맹점은 실제 매출금액을 초과하여 전자화폐 등으로 거래할 수 없다.
4 가맹점은 다른 가맹점 이름으로 전자화폐 등으로 거래할 수 없다."
금융보안법률,전자금융,"금융회사 및 전자금융업자가 외부주문등에 관한 계약을 체결하거나 변경할 때 준수해야 할 기준은 무엇인가?
1 금융위원회가 정하는 기준
2 금융감독원이 정하는 기준
3 전자금융업자가 정하는 기준
4 금융회사가 자체적으로 정하는 기준"
금융보안법률,전자금융,"금융감독원장이 외부주문등과 관련하여 금융회사 또는 전자금융업자에 대한 검사를 할 때, 전자금융보조업자에게 요구할 수 있는 것은 무엇인가?
1 계약 해지
2 자료 제출
3 경영 개선
4 서비스 중단"
금융보안법률,전자금융,"한국은행이 금융통화위원회의 요청에 따라 금융회사 및 전자금융업자에게 자료제출을 요구할 수 있는 경우는?
1 전자금융거래의 보안 강화를 위해
2 통화신용정책의 수행 및 지급결제제도의 원활한 운영을 위해
3 금융회사의 경영 실적 분석을 위해
4 전자금융거래의 통계조사를 위해"
금융보안법률,전자금융,"한국은행이 금융감독원에 검사를 요구할 수 있는 경우는?
1 전자금융거래의 보안 강화를 위해
2 통화신용정책의 수행을 위해
3 금융회사의 경영 실적 분석을 위해
4 전자금융거래의 통계조사를 위해"
금융보안법률,전자금융,"전자금융업자가 준수해야 할 경영지도기준에 해당하지 않는 것은 무엇인가?
1 자본의 적정성
2 자산의 건전성
3 유동성
4 고객 만족도"
금융보안법률,전자금융,"전자금융업자가 회계처리를 구분해야 하는 이유로 가장 적절한 것은?
1 고객의 신뢰를 얻기 위해
2 경영의 투명성을 확보하기 위해
3 직원의 만족도를 높이기 위해
4 시장 점유율을 확대하기 위해"
금융보안법률,전자금융,"금융위원회가 전자금융업자의 허가 또는 등록을 취소할 수 있는 사유로 옳지 않은 것은?
1 허위 방법으로 허가를 받은 경우
2 업무 정지명령을 위반한 경우
3 1년 이상 영업을 하지 않은 경우
4 전자금융거래의 지급 및 결제를 위한 업무를 계속한 경우"
금융보안법률,전자금융,"금융위원회가 전자금융업자에게 업무 정지를 명할 수 있는 사유로 옳은 것은?
1 제6조제1항의 규정을 위반한 경우
2 허위 방법으로 허가를 받은 경우
3 법인의 합병으로 영업을 종료한 경우
4 전자금융거래의 지급 및 결제를 위한 업무를 계속한 경우"
금융보안법률,전자금융,"전자금융거래법 제44조에 따르면, 청문 절차가 필요한 경우는 무엇인가?
1 전자금융거래의 중단
2 전자금융업자의 등록 취소
3 전자금융거래의 수수료 변경
4 전자금융거래의 보안 점검"
금융보안법률,전자금융,"전자금융업무의 폐지를 위해 필요한 조건으로 옳지 않은 것은?
1 해당 금융회사의 경영 및 재무상태 등에 비추어 부득이한 사정이 있을 것
2 전자화폐 이용자 및 가맹점 보호와 신용질서유지에 지장을 주지 않을 것
3 관계 법령에 따른 절차이행에 하자가 있을 것
4 금융위원회의 인가를 받을 것"
금융보안법률,전자금융,"전자금융거래법 제45조의2에 따른 예비인가 절차에 대한 설명으로 옳은 것은?
1 예비인가는 본인가 요건을 충족하지 않아도 신청할 수 있다.
2 금융위원회는 예비인가를 받은 자가 본인가를 신청할 때 예비인가 조건 이행 여부를 확인한다.
3 예비인가는 본인가와 동일한 절차로 진행된다.
4 예비인가를 받은 자는 본인가를 신청할 필요가 없다."
금융보안법률,전자금융,"예비인가와 관련하여 금융위원회가 할 수 있는 조치로 옳은 것은?
1 예비인가를 받은 자에게 추가적인 조건을 부과할 수 없다.
2 예비인가 신청 시 이해관계인의 의견을 요청할 수 있다.
3 예비인가를 받은 자는 본인가 신청 시 예비인가 조건을 무시할 수 있다.
4 예비인가를 받은 자는 본인가 신청 없이 영업을 시작할 수 있다."
